RESOLUÃÃO,CTT,UNNAMED: 2,DEMANDA,ATIVO/RECEPTIVO,DIRETOR,BANCO,RESPONSÁVEL,SITUAÃÃO
08/01/2025,202784,2.0,"8.500,00",RECEPTIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
08/01/2025,212873,3.0,"90,000,00",RECEPTIVO,LEANDRO,TOYOTA,ALINE SALVADOR,RESOLVIDO
08/01/2025,224550,2.0,valores,RECEPTIVO,LEANDRO,ITAÃ,KATIA,RESOLVIDO
08/01/2025,229006,1.0,"18.000,00",RECEPTIVO,LEANDRO,SANTANDER,JULIANA,RESOLVIDO
09/01/2025,195488,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
08/01/2025,223685,1.0,"12.000,00",RECEPTIVO,LEANDRO,SANTANDER,JULIANA,RESOLVIDO
08/01/2025,178721,1.0,"5.000,00",RECEPTIVO,LEANDRO,SANTANDER,EDIANE,RESOLVIDO
08/01/2025,206332,2.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,IZABEL,RESOLVIDO
10/01/2025,193848,1.0,valores,RECEPTIVO,LEANDRO,ITAÃ,MARIA BRUNA,RESOLVIDO
10/01/2025,209111,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,VITORIA,RESOLVIDO
10/01/2025,211174,1.0,"5.000,00",RECEPTIVO,LEANDRO,SANTANDER,JULIA,RESOLVIDO
13/01/2025,217635,3.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
14/01/2025,209583,2.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
14/01/2025,216169,2.0,valores,RECEPTIVO,ADRIANO,SANTANDER,IZABEL,RESOLVIDO
14/01/2025,210273,1.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,VITORIA,RESOLVIDO
15/01/2025,167968,1.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,GEOVANNA,RESOLVIDO
17/01/2025,199778,2.0,valores,RECEPTIVO,LEANDRO,BRADESCO,JULIA,RESOLVIDO
21/01/2025,212282,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
07/01/2025,206334,2.0,"R$ 23.000,00",RECEPTIVO,LEANDRO,ITAÃ,MONYZA,RESOLVIDO
07/01/2025,229075,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
08/01/2025,210635,1.0,"R$ 14.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,IZABEL,RESOLVIDO
10/01/2025,116486,3.0,valores,RECEPTIVO,,BV FINANCEIRA,GREICY,RESOLVIDO
13/01/2025,206332,2.0,"R$ 8.000,00",,LEANDRO,BV FINANCEIRA,JULIANA,RESOLVIDO
20/01/2025,126813,2.0,"R$ 2.000,00",RECEPTIVO,,,IZABEL,RESOLVIDO
07/01/2025,204041,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,MONYZA,RESOLVIDO
07/01/2025,193358,2.0,50% A 80%,RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
07/01/2025,222799,1.0,50% A 80%,RECEPTIVO,ADRIANO,PANAMERICANO,ITAYNNARA,RESOLVIDO
07/01/2025,120350,1.0,50% A 80%,RECEPTIVO,ADRIANO,PANAMERICANO,ITAYNNARA,RESOLVIDO
07/01/2025,201193,3.0,valores,RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
07/01/2025,139547,1.0,50% A 80%,RECEPTIVO,ADRIANO,PANAMERICANO,ITAYNNARA,RESOLVIDO
07/01/2025,106297,2.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
07/01/2025,176675,1.0,VALORES,RECEPTIVO,FECHADO,SANTANDER,IZABEL,RESOLVIDO
07/01/2025,211291,2.0,valores,RECEPTIVO,,PANAMERICANO,KATIA,RESOLVIDO
07/01/2025,203913,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,KATIA,RESOLVIDO
08/01/2025,217925,2.0,"R$ 4.500,00",RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
08/01/2025,196587,2.0,"R$ 9.000,00",RECEPTIVO,LEANDRO,OMNI,KATIA,RESOLVIDO
10/01/2025,194961,2.0,"R$ 8.500,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
10/01/2025,220237,2.0,"9.500,00 Ã¡ 10.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
07/01/2025,231540,1.0,"R$ 6.822,40",RECEPTIVO,ADRIANO,ITAÃ,AMANDA SANTANA,RESOLVIDO
07/01/2025,231503,1.0,"R$ 5.448,80",RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
08/01/2025,212873,3.0,"R$ 90.000,00",RECEPTIVO,LEANDRO,TOYOTA,FABIANA,RESOLVIDO
08/01/2025,216201,3.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
08/01/2025,186026,1.0,verificar se quitou,RECEPTIVO,ADRIANO,RENNER,IZABEL,RESOLVIDO
08/01/2025,226626,1.0,VERIFICAR SE QUITOU,RECEPTIVO,ADRIANO,SANTANDER,MONYZA,RESOLVIDO
10/01/2025,229493,2.0,VALORES,RECEPTIVO,ADRIANO,RCI,MARIA BRUNA,RESOLVIDO
07/01/2025,190954,1.0,"R$ 40.000,00",RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
08/01/2025,215087,1.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,MONYZA,RESOLVIDO
08/01/2025,222595,2.0,VALORES,RECEPTIVO,,SANTANDER,AMANDA SANTANA,RESOLVIDO
08/01/2025,140481,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
08/01/2025,230103,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,MARIA BRUNA,RESOLVIDO
08/01/2025,230101,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
09/01/2025,222595,2.0,valores,RECEPTIVO,LEANDRO,SANTANDER,VITORIA,RESOLVIDO
14/01/2025,218302,3.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
13/01/2025,120012,1.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,JULIA,RESOLVIDO
10/01/2025,224156,4.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
07/01/2025,198738,2.0,"R$ 6.285,56",RECEPTIVO,ADRIANO,BV FINANCEIRA,MARIA BRUNA,RESOLVIDO
17/01/2025,221423,2.0,"R$ 5.000,00",RECEPTIVO,ADRIANO,SANTANDER,MARIA BRUNA,RESOLVIDO
08/01/2025,211898,1.0,"R$ 17.000,00",RECEPTIVO,,BV FINANCEIRA,VITORIA,RESOLVIDO
07/01/2025,203104,1.0,"R$ 16.000,00",RECEPTIVO,,SANTANDER,ITAYNNARA,RESOLVIDO
09/01/2025,208913,1.0,"R$ 6.500,00",RECEPTIVO,ADRIANO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
07/01/2025,166903,1.0,VALORES,RECEPTIVO,ADRIANO,SAFRA,ITAYNNARA,RESOLVIDO
08/01/2025,211527,2.0,"R$ 4.000,00",RECEPTIVO,,BRADESCO,GREICY,RESOLVIDO
16/01/2025,207506,1.0,VALORES,ATIVO,LEANDRO,BRADESCO,JULIANA,RESOLVIDO
08/01/2025,186679,1.0,"R$ 20.000,00",RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
08/01/2025,169518,2.0,"R$ 14.000,00",RECEPTIVO,ADRIANO,BRADESCO,FABIANA,RESOLVIDO
08/01/2025,213068,2.0,VALORES,RECEPTIVO,,SANTANDER,KATIA,RESOLVIDO
08/01/2025,224636,1.0,valores,RECEPTIVO,,PANAMERICANO,JULIA,RESOLVIDO
07/01/2025,197899,1.0,valores,RECEPTIVO,,SANTANDER,ITAYNNARA,RESOLVIDO
08/01/2025,216201,3.0,"R$ 9.000,00",RECEPTIVO,,SANTANDER,EDIANE,RESOLVIDO
07/01/2025,205140,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,AMANDA SANTANA,RESOLVIDO
07/01/2025,211617,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
07/01/2025,189914,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
07/01/2025,210518,2.0,VALORES,RECEPTIVO,ADRIANO,BRADESCO,AMANDA SANTANA,RESOLVIDO
07/01/2025,122844,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
08/01/2025,197522,2.0,"R$ 6.000,00",RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
08/01/2025,196250,2.0,"R$ 5.500,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
22/01/2025,175334,2.0,"R$ 40.000,00",RECEPTIVO,LEANDRO,TOYOTA,AMANDA SANTANA,RESOLVIDO
08/01/2025,211707,1.0,"R$ 30.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,ALINE SALVADOR,RESOLVIDO
13/01/2025,202797,1.0,"R$ 6.500,00",RECEPTIVO,ADRIANO,PANAMERICANO,EDIANE,RESOLVIDO
08/01/2025,225041,2.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,OMNI,FABIANA,RESOLVIDO
13/01/2025,202943,3.0,"R$ 11.500,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,JULIANA,RESOLVIDO
17/01/2025,238042,1.0,VALORES,RECEPTIVO,,BRADESCO,MONYZA,RESOLVIDO
20/01/2025,189651,2.0,"R$ 23.000,00",RECEPTIVO,LEANDRO,BRADESCO,VICTOR ADRIANO,RESOLVIDO
22/01/2025,173406,1.0,VERIFICAR SE QUITOU,RECEPTIVO,LEANDRO,BRADESCO,IZABEL,RESOLVIDO
08/01/2025,202444,3.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,FABIANA,RESOLVIDO
10/01/2025,199388,3.0,"R$ 10.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
15/01/2025,115818,2.0,VALORES,RECEPTIVO,ADRIANO,VOLKSWAGEN,VICTOR ADRIANO,RESOLVIDO
10/01/2025,197151,1.0,"6.000,00 + capital financeira",RECEPTIVO,ADRIANO,ITAÃ,MARIA BRUNA,RESOLVIDO
07/01/2025,197184,1.0,valores,RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
10/01/2025,234191,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
08/01/2025,210267,2.0,"R$ 10.000,00",,ADRIANO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
09/01/2025,179045,,"R$10.000,00",RECEPTIVO,ADRIANO,BRADESCO,ALINE SALVADOR,RESOLVIDO
09/01/2025,215827,1.0,5.000,RECEPTIVO,ADRIANO,SANTANDER,JULIA,RESOLVIDO
09/01/2025,104938,3.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,IZABEL,RESOLVIDO
09/01/2025,224375,2.0,"38.000,00",RECEPTIVO,LEANDRO,SANTANDER,GREICY,RESOLVIDO
09/01/2025,227433,3.0,"7.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
09/01/2025,164105,2.0,valores,RECEPTIVO,LEANDRO,ITAÃ,ITAYNNARA,RESOLVIDO
09/01/2025,220568,1.0,"7.300,00",RECEPTIVO,LEANDRO,ITAÃ,FABIANA,RESOLVIDO
09/01/2025,238124,2.0,valores,RECEPTIVO,ADRIANO,ITAÃ,JULIA,RESOLVIDO
10/01/2025,178440,2.0,"R$ 4.500,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
10/01/2025,217604,1.0,valores,RECEPTIVO,ADRIANO,BV FINANCEIRA,VITORIA,RESOLVIDO
10/01/2025,196206,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,MONYZA,RESOLVIDO
14/01/2025,220416,1.0,valores,RECEPTIVO,ADRIANO,ITAÃ,ITAYNNARA,RESOLVIDO
13/01/2025,205732,1.0,"8.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
14/01/2025,195903,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,EDIANE,RESOLVIDO
14/01/2025,204403,2.0,"3.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
16/01/2025,217926,1.0,"26.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,AMANDA SANTANA,RESOLVIDO
17/01/2025,203108,1.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,GREICY,RESOLVIDO
17/01/2025,204633,1.0,"9.000,00",RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
20/01/2025,225756,1.0,"4.474,40",RECEPTIVO,LEANDRO,BRADESCO,EDIANE,RESOLVIDO
21/01/2025,225092,1.0,"R$ 5.500,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,ITAYNNARA,RESOLVIDO
08/01/2025,214875,1.0,valores,RECEPTIVO,LEANDRO,SANTANDER,ALINE SALVADOR,RESOLVIDO
08/01/2025,218269,2.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,FABIANA,RESOLVIDO
08/01/2025,215438,3.0,"R$ 10.500,00",RECEPTIVO,FECHADO,ITAÃ,FABIANA,RESOLVIDO
08/01/2025,211947,2.0,"R$ 10.000,00",RECEPTIVO,REVERSÃO,BV FINANCEIRA,MONYZA,RESOLVIDO
08/01/2025,216575,3.0,valores,RECEPTIVO,ADRIANO,GMAC,KATIA,RESOLVIDO
08/01/2025,203208,2.0,valores,RECEPTIVO,,SANTANDER,IZABEL,RESOLVIDO
08/01/2025,185162,2.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,KATIA,RESOLVIDO
08/01/2025,201169,2.0,"R$ 28.000,00",RECEPTIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
08/01/2025,104938,3.0,"R$ 3.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,MONYZA,RESOLVIDO
08/01/2025,199845,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,KATIA,RESOLVIDO
08/01/2025,212186,2.0,valores,RECEPTIVO,ADRIANO,PANAMERICANO,KATIA,RESOLVIDO
09/01/2025,216480,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,MONYZA,RESOLVIDO
09/01/2025,211788,1.0,"R$ 11.000,00",RECEPTIVO,ADRIANO,SANTANDER,MONYZA,RESOLVIDO
9/1/2025,146178,3.0,VALORES,RECEPTIVO,LEANDRO,VOLKSWAGEN,EDIANE,RESOLVIDO
14/01/2025,228187,2.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,FABIANA,RESOLVIDO
08/01/2025,214939,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
08/01/2025,202461,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
08/01/2025,204225,2.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
08/01/2025,206812,2.0,"R$ 19.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,FABIANA,RESOLVIDO
09/01/2025,205482,3.0,"R$ 5.000,00",,LEANDRO,ITAÃ,GREICY,RESOLVIDO
09/01/2025,237737,1.0,VALORES,,LEANDRO,ITAÃ,MONYZA,RESOLVIDO
09/01/2025,158090,1.0,VALORES,RECEPTIVO,LEANDRO,SAFRA,JULIANA,RESOLVIDO
09/01/2025,228147,5.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,KATIA,RESOLVIDO
09/01/2025,237704,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,IZABEL,RESOLVIDO
10/01/2025,234348,1.0,VALORES,RECEPTIVO,ADRIANO,SANTANDER,MARIA BRUNA,RESOLVIDO
13/01/2025,154208,1.0,"R$ 10.000,00",,LEANDRO,BRADESCO,JULIANA,RESOLVIDO
14/01/2025,230042,2.0,valores,,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
14/01/2025,80530,1.0,VALORES,,LEANDRO,SAFRA,VITORIA,RESOLVIDO
14/01/2025,211527,2.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,VITORIA,RESOLVIDO
15/01/2025,108878,1.0,VALORES,RECEPTIVO,LEANDRO,SAFRA,JULIA,RESOLVIDO
17/01/2025,164938,2.0,VALORES,,LEANDRO,BRADESCO,JULIA,RESOLVIDO
17/01/2025,186965,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
17/01/2025,146929,1.0,valores,,LEANDRO,SAFRA,KATIA,RESOLVIDO
20/01/2025,216256,2.0,valores,RECEPTIVO,LEANDRO,BV FINANCEIRA,FABIANA,RESOLVIDO
08/01/2025,207311,2.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,SANTANDER,ITAYNNARA,RESOLVIDO
10/01/2025,196319,1.0,"R$ 6.877,00",,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
14/01/2025,189962,2.0,"R$ 5.000,00",,ADRIANO,PANAMERICANO,GREICY,RESOLVIDO
09/01/2025,181463,1.0,"R$ 5.000,00",,ADRIANO,SANTANDER,EDIANE,RESOLVIDO
09/01/2025,201219,3.0,"R$ 10.000,00",,ADRIANO,SANTANDER,ITAYNNARA,RESOLVIDO
09/01/2025,230671,1.0,"R$ 9.000,00",,ADRIANO,SANTANDER,EDIANE,RESOLVIDO
10/01/2025,217771,3.0,"R$ 4.000,00",,ADRIANO,PANAMERICANO,JULIA,RESOLVIDO
10/01/2025,230345,1.0,"R$ 7.000,00",ATIVO,ADRIANO,PANAMERICANO,JULIA,RESOLVIDO
10/01/2025,163431,1.0,VALORES,ATIVO,LEANDRO,PANAMERICANO,BRUNO MARIANO,RESOLVIDO
09/01/2025,214854,2.0,VALORES,,FECHADO,PANAMERICANO,EDIANE,RESOLVIDO
15/01/2025,192589,1.0,"R$ 4.500,00",ATIVO,LEANDRO,SANTANDER,VICTOR ADRIANO,RESOLVIDO
08/01/2025,191651,,valores,ATIVO,LEANDRO,SANTANDER,ALINE SALVADOR,RESOLVIDO
13/01/2025,198080,3.0,"R$ 3.500,00",,ADRIANO,VOLKSWAGEN,IZABEL,RESOLVIDO
13/01/2025,236906,1.0,VALORES,RECEPTIVO,LEANDRO,BV FINANCEIRA,MARIA BRUNA,RESOLVIDO
10/01/2025,234791,1.0,REFINANCIAMENTO,RECEPTIVO,ADRIANO,OMNI,MARIA BRUNA,RESOLVIDO
14/01/2025,189141,1.0,"R$ 3.500,00",,ADRIANO,ITAÃ,ITAYNNARA,RESOLVIDO
21/01/2025,174496,4.0,valores,RECEPTIVO,ADRIANO,BRADESCO,EDIANE,RESOLVIDO
22/01/2025,227187,1.0,"R$ 8.000,00",RECEPTIVO,ADRIANO,BRADESCO,MONYZA,RESOLVIDO
09/01/2025,214013,4.0,"R$ 15.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
09/01/2025,223615,1.0,"R$7.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
09/01/2025,211515,1.0,"R$7.000,00",RECEPTIVO,ADRIANO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
08/01/2025,235248,2.0,"R$ 10.000,00",RECEPTIVO,,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
13/01/2025,205190,1.0,"R$ 3.000,00",,REVERSÃO,PANAMERICANO,JULIANA,RESOLVIDO
08/01/2025,102852,1.0,"R$ 4.000,00",,ADRIANO,SANTANDER,AMANDA SANTANA,RESOLVIDO
13/01/2025,208646,1.0,"R$ 6.500,00",,ADRIANO,SANTANDER,ALINE SALVADOR,RESOLVIDO
15/01/2025,202894,1.0,"R$ 12.000,00",,LEANDRO,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
15/01/2025,231188,2.0,ENTREGA AMIGÃVEL QUITATIVA,,LEANDRO,SANTANDER,IZABEL,RESOLVIDO
17/01/2025,170389,1.0,"R$10.000,00",RECEPTIVO,ADRIANO,BRADESCO,ITAYNNARA,RESOLVIDO
10/01/2025,115818,2.0,VALORES,RECEPTIVO,ADRIANO,VOLKSWAGEN,MARIA BRUNA,RESOLVIDO
14/01/2025,188801,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,RENNER,MARIA BRUNA,RESOLVIDO
08/01/2025,188098,4.0,"R$ 21.000,00",ATIVO,LEANDRO,ITAÃ,JULIA,RESOLVIDO
08/01/2025,169518,2.0,VALORES,,,BRADESCO,KATIA,RESOLVIDO
08/01/2025,227674,1.0,,RECEPTIVO,ADRIANO,PANAMERICANO,KATIA,RESOLVIDO
08/01/2025,175406,1.0,VALORES,,,BV FINANCEIRA,AMANDA SANTANA,RESOLVIDO
10/01/2025,174877,1.0,70%,RECEPTIVO,,BRADESCO,JULIA,RESOLVIDO
13/01/20025,201163,2.0,VERIFICAR A POSSIBILIDADE REV A CAMPANHA DE N E CONATATA C,RECEPTIVO,,OMNI,KATIA,RESOLVIDO
13/01/2025,185762,1.0,"R$ 5.000,00",RECEPTIVO,,PANAMERICANO,JULIANA,RESOLVIDO
15/01/2025,196959,1.0,"R$ 10.000,00",RECEPTIVO,,BRADESCO,GREICY,RESOLVIDO
17/01/2025,209529,1.0,VALORES,RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
10/01/2025,228731,1.0,valores,RECEPTIVO,ADRIANO,SANTANDER,VITORIA,RESOLVIDO
10/01/2025,195354,3.0,"9.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,JULIA,RESOLVIDO
13/01/2025,195075,1.0,valores,RECEPTIVO,ADRIANO,SANTANDER,FABIANA,RESOLVIDO
13/01/2025,178074,1.0,valores,RECEPTIVO,ADRIANO,RENNER,MONYZA,RESOLVIDO
13/01/2025,0,1.0,"15.000,00",RECEPTIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
13/01/2025,210243,2.0,valores,RECEPTIVO,LEANDRO,SANTANDER,FABIANA,RESOLVIDO
13/01/2025,221613,1.0,"3.000,00",RECEPTIVO,ADRIANO,SANTANDER,IZABEL,RESOLVIDO
14/01/2025,204356,1.0,valores,RECEPTIVO,ADRIANO,OMNI,ITAYNNARA,RESOLVIDO
16/01/2025,168447,1.0,"2.000,00",RECEPTIVO,ADRIANO,SANTANDER,JULIANA,RESOLVIDO
17/01/2025,220493,2.0,valores,RECEPTIVO,LEANDRO,PANAMERICANO,GREICY,RESOLVIDO
21/01/2025,197699,1.0,"30.000,00",RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
10/01/2025,224156,4.0,"R$ 6.000,00",RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
10/01/2025,219784,1.0,"R$ 7.000,00",RECEPTIVO,ADRIANO,SANTANDER,MONYZA,RESOLVIDO
09/01/2025,217123,1.0,50% A 80%,RECEPTIVO,ADRIANO,SANTANDER,ITAYNNARA,RESOLVIDO
09/01/2025,155597,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,ITAYNNARA,RESOLVIDO
09/01/2025,229104,1.0,VALORES,RECEPTIVO,REVERSÃO,PANAMERICANO,ITAYNNARA,RESOLVIDO
09/01/2025,176199,1.0,VALORES,RECEPTIVO,ADRIANO,PANAMERICANO,ITAYNNARA,RESOLVIDO
09/01/2025,182250,2.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,ITAYNNARA,RESOLVIDO
10/01/2025,215843,1.0,VERIFICAR SE QUITOU,RECEPTIVO,,SANTANDER,KATIA,RESOLVIDO
14/01/2025,182815,2.0,VALORES - 8MIL,RECEPTIVO,ADRIANO,BV FINANCEIRA,FABIANA,RESOLVIDO
15/01/2025,230666,1.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,MARIA BRUNA,RESOLVIDO
09/01/2025,219767,,VALORES,RECEPTIVO,ADRIANO,HYUNDAI,ALINE SALVADOR,RESOLVIDO
10/01/2025,225749,1.0,verificar se fez acordo,RECEPTIVO,,HYUNDAI,GREICY,RESOLVIDO
10/01/2025,179804,4.0,VALORES,RECEPTIVO,LEANDRO,RCI,FABIANA,RESOLVIDO
10/01/2025,213536,1.0,valores,RECEPTIVO,,SANTANDER,ITAYNNARA,RESOLVIDO
10/01/2025,204202,1.0,VALORES,RECEPTIVO,LEANDRO,GMAC,FABIANA,RESOLVIDO
10/01/2025,218542,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
10/01/2025,194230,3.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,MARIA BRUNA,RESOLVIDO
10/01/2025,118850,1.0,VALORES,,,SAFRA,ITAYNNARA,RESOLVIDO
10/01/2025,238734,1.0,VALORES,RECEPTIVO,LEANDRO,SANTANDER,MONYZA,RESOLVIDO
13/01/2025,123348,1.0,VALORES,RECEPTIVO,LEANDRO,SAFRA,EDIANE,RESOLVIDO
13/01/2025,166165,1.0,VALORES,RECEPTIVO,,SANTANDER,KATIA,RESOLVIDO
13/01/2025,199318,1.0,VALORES,,,SANTANDER,VITORIA,RESOLVIDO
13/01/2025,214145,1.0,VALORES,,,PANAMERICANO,JULIANA,RESOLVIDO
14/01/2025,189077,1.0,VALORES,RECEPTIVO,REVERSÃO,PANAMERICANO,ITAYNNARA,RESOLVIDO
13/01/2025,232461,1.0,valores,RECEPTIVO,,PANAMERICANO,ITAYNNARA,RESOLVIDO
17/01/2025,150513,2.0,VALORES,,LEANDRO,BRADESCO,JULIA,RESOLVIDO
20/01/2025,196528,2.0,VALORES,RECEPTIVO,LEANDRO,PANAMERICANO,KATIA,RESOLVIDO
20/01/2025,188953,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,ITAYNNARA,RESOLVIDO
21/01/2025,34336,1.0,VALORES,RECEPTIVO,ANTUNES,VOLKSWAGEN,VICTOR ADRIANO,RESOLVIDO
22/01/2025,205592,2.0,VALORES,RECEPTIVO,LEANDRO,ITAÃ,VITORIA,RESOLVIDO
22/01/2025,185966,3.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,ALINE SALVADOR,RESOLVIDO
21/01/2025,230635,1.0,VALORES,RECEPTIVO,LEANDRO,BRADESCO,MARIA BRUNA,RESOLVIDO
23/01/2025,230317,3.0,"valores 15.000,00",RECEPTIVO,REVERSÃO,BRADESCO,MONYZA,RESOLVIDO
10/01/2025,235152,1.0,"R$ 20.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,MONYZA,RESOLVIDO
10/01/2025,180926,1.0,"R$ 13.000,00",RECEPTIVO,,PANAMERICANO,GREICY,RESOLVIDO
13/01/2025,220990,2.0,"R$ 15.000,00",RECEPTIVO,ADRIANO,ITAÃ,IZABEL,RESOLVIDO
10/01/2025,219997,2.0,"R$ 16.343,40",RECEPTIVO,LEANDRO,HYUNDAI,MARIA BRUNA,RESOLVIDO
