RESOLUÃÃO,CTT,NÂ°,DEMANDA,ATIVO/RECEPTIVO,DIRETOR,BANCO,RESPONSÃVEL,  ,Unnamed: 9
17/01/2025,225569.0,,valores,RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
17/01/2025,203968.0,,VALORES,ATIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,APROVADO
17/01/2025,154389.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,JULIANE,RESOLVIDO,APROVADO
17/01/2025,198862.0,3.0,"R$ 15.000,00",ATIVO,JULIO,PANAMERICANO,JULIANE,RESOLVIDO,QUITADO EMPRESA
17/01/2025,205851.0,4.0,valores,RECEPTIVO,JULIO,ITAÃ,LUARA,RESOLVIDO,
17/01/2025,201217.0,1.0,valores,RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
17/01/2025,203642.0,,VALORES,RECEPTIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
17/01/2025,233603.0,,VALORES,RECEPTIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,SEM DESCONTO
20/01/2025,194998.0,1.0,"R$ 5.123,53",ATIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
20/01/2025,203651.0,1.0,VALORES,ATIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,APROVADO
20/01/2025,212649.0,2.0,"R$ 12.000,00",ATIVO,JULIO,OMNI,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
17/01/2025,221879.0,1.0,"R$ 20.000,00",ATIVO,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,APROVADO
21/01/2025,210568.0,1.0,"R$ 15.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,THALISSON,RESOLVIDO,SEM DESCONTO
17/01/2025,219025.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,APROVADO
20/01/2025,208224.0,,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,AGUARDANDO BOLETO
21/01/2025,206664.0,1.0,,ATIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,QUITADO EMPRESA
20/01/2025,103095.0,2.0,VALORES,ATIVO,JULIO,VOLKSWAGEN,THALISSON,RESOLVIDO,SEM DESCONTO
21/01/2025,215039.0,3.0,"R$ 31.000,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
21/01/2025,223270.0,5.0,"R$ 6.000,00",ATIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
22/01/2025,214069.0,2.0,"R$ 20.000,00",RECEPTIVO,JULIO,VOLKSWAGEN,YURI,RESOLVIDO,SEM DESCONTO
21/01/2025,197773.0,3.0,"R$ 12.500,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,239874.0,1.0,"R$ 6.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,AGUARDANDO BOLETO
20/01/2025,213138.0,1.0,"R$ 6.500,00",ATIVO,ADRIANO,SANTANDER,,RESOLVIDO,
20/01/2025,199458.0,1.0,"R$ 3.000,00",RECEPTIVO,ADRIANO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,219594.0,2.0,"R$ 11.000,00",ATIVO,JULIO,PANAMERICANO,MATHEUS,RESOLVIDO,APROVADO
20/01/2025,217933.0,2.0,"R$ 10.000,00",ATIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APROVADO
20/01/2025,216359.0,5.0,"R$ 11.500,00",RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,APROVADO
20/01/2025,222756.0,1.0,"R$ 18.000,00",RECEPTIVO,JULIO,ITAÃ,ELIZABETE,RESOLVIDO,APROVADO
20/01/2025,237702.0,1.0,"1.800,00",RECEPTIVO,JULIO,SANTANDER,THALISSON,RESOLVIDO,APROVADO
21/01/2025,230021.0,2.0,valores,RECEPTIVO,ANTUNES,ITAÃ,NUNO,RESOLVIDO,
20/01/2025,211442.0,1.0,"5.200,00",RECEPTIVO,ANTUNES,SANTANDER,THALISSON,RESOLVIDO,SEM DESCONTO
22/01/2025,202245.0,1.0,valores,RECEPTIVO,JULIO,PANAMERICANO,ALINE,RESOLVIDO,SEM DESCONTO
21/01/2025,218080.0,2.0,valores,RECEPTIVO,ANTUNES,PANAMERICANO,YURI,RESOLVIDO,SEM DESCONTO
21/01/2025,192372.0,2.0,valores,RECEPTIVO,JULIO,VOLKSWAGEN,JULIANE,RESOLVIDO,
22/01/2025,235052.0,1.0,"8.000,00",RECEPTIVO,ANTUNES,BRADESCO,FELIPE,RESOLVIDO,SEM DESCONTO
21/01/2025,182783.0,1.0,"10.000,00",RECEPTIVO,JULIO,PANAMERICANO,MATHEUS,RESOLVIDO,
21/01/2025,206385.0,4.0,"15.000,00",RECEPTIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,AGUARDANDO BOLETO
21/01/2025,223270.0,5.0,"5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,
22/01/2025,220099.0,1.0,"2.800,00",RECEPTIVO,ANTUNES,PANAMERICANO,ALINE,RESOLVIDO,SEM DESCONTO
21/01/2025,225830.0,1.0,"6.000,00",RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
20/01/2025,231482.0,1.0,"R$ 12.500,00",RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,SEM DESCONTO
20/01/2025,227860.0,1.0,"R$ 5.000,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
22/01/2025,230918.0,1.0,"R$ 7.000,00",ATIVO,JULIO,ITAÃ,POLIANA,RESOLVIDO,SEM DESCONTO
20/01/2025,222070.0,2.0,"R$ 3.000,00",RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,SEM DESCONTO
20/01/2025,180343.0,2.0,Valores,RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,APROVADO
20/01/2025,215947.0,2.0,"R$ 5.000,00",RECEPTIVO,JULIO,ITAÃ,ANA LIDIA,RESOLVIDO,APROVADO
20/01/2025,214286.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
20/01/2025,198879.0,2.0,valores,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,SEM DESCONTO
20/01/2025,190186.0,2.0,VALORES,RECEPTIVO,JULIO,ITAÃ,ADRIANO,RESOLVIDO,APROVADO
20/01/2025,216359.0,5.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
21/01/2025,201379.0,3.0,valores,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
20/01/2025,220597.0,2.0,valores,RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
20/01/2025,207346.0,3.0,"R$ 9.000,00",ATIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
20/01/2025,218568.0,2.0,"CLIENTE RECEBEU PROPOSTA NO VALOR DE 10.000,00",RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
21/01/2025,215101.0,3.0,"R$ 50.000,00",RECEPTIVO,JULIO,ITAÃ,THALISSON,RESOLVIDO,APROVADO
21/01/2025,200087.0,1.0,"R$15.000,00",RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,AGUARDANDO BOLETO
22/01/2025,192372.0,2.0,"R$ 22.000,00",RECEPTIVO,JULIO,VOLKSWAGEN,THALISSON,RESOLVIDO,SEM DESCONTO
21/01/2025,193149.0,1.0,"R$ 6.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
21/01/2025,201480.0,1.0,"VALORES 5.000,00 CASO APROVE UM VALOR PROXIMO QUER A CAPITAL",RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
20/01/2025,159460.0,1.0,80%,RECEPTIVO,JULIO,RCI,YURI,RESOLVIDO,SEM DESCONTO
20/01/2025,200698.0,2.0,VALORES,RECEPTIVO,JULIO,ITAÃ,MATHEUS,RESOLVIDO,APROVADO
20/01/2025,213422.0,2.0,VALORES,RECEPTIVO,JULIO,ITAÃ,MATHEUS,RESOLVIDO,APROVADO
22/01/2025,214364.0,1.0,"R$ 2.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,231600.0,1.0,"R$ 2.000,00",RECEPTIVO,JULIO,BRADESCO,ANA LIDIA,RESOLVIDO,SEM DESCONTO
20/01/2025,201379.0,3.0,VALORES,ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
20/01/2025,223717.0,5.0,"R$ 17.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,
22/01/2025,198522.0,2.0,"R$ 9.000,00",RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,APROVADO
21/01/2025,221620.0,3.0,"R$ 12.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,NUNO,RESOLVIDO,SEM DESCONTO
21/01/2025,187870.0,2.0,"R$ 18.000,00",RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,AGUARDANDO COMPROVANTE
20/01/2025,212108.0,1.0,"R$ 3.500,00",RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,APROVADO
20/01/2025,212109.0,1.0,"R$ 4.700,00",RECEPTIVO,JULIO,ITAÃ,POLIANA,RESOLVIDO,SEM DESCONTO
20/01/2025,203619.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,YURI,RESOLVIDO,SEM DESCONTO
21/01/2025,206746.0,2.0,ENTRA EM CONTATO COM O CLIENTE ,RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,
20/01/2025,135924.0,1.0,VERIFICAR SE O CLIENTE QUITOU,ATIVO,JULIO,ITAÃ,LUARA,RESOLVIDO,
22/01/2025,210271.0,1.0,"R$ 14.000,00",RECEPTIVO,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
20/01/2025,237341.0,,valores,,REVERSÃO,PANAMERICANO,POLIANA,RESOLVIDO,APROVADO
20/01/2025,223675.0,,VALORES,RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,SEM DESCONTO
20/01/2025,220696.0,1.0,CONFRMAR BOLETO,RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,AGUARDANDO COMPROVANTE
20/01/2025,201343.0,3.0,VALORES,RECEPTIVO,JULIO,RENNER,ALINE,RESOLVIDO,SEM DESCONTO
20/01/2025,209369.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,RENNER,ANA LIDIA,RESOLVIDO,APROVADO
20/01/2025,218619.0,2.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,APROVADO
20/01/2025,184476.0,3.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,APROVADO
20/01/2025,190117.0,3.0,valores,RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
20/01/2025,215725.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,APROVADO
20/01/2025,190313.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,APROVADO
20/01/2025,225488.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,APROVADO
20/01/2025,208566.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,APROVADO
21/01/2025,200840.0,2.0,"R$26.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,QUITADO EMPRESA
20/01/2025,225300.0,1.0,"R$ 8.000,00",RECEPTIVO,JULIO,PANAMERICANO,YURI,RESOLVIDO,SEM DESCONTO
20/01/2025,209591.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
20/01/2025,230990.0,1.0,"R$ 5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,
21/01/2025,224399.0,1.0,"R$ 10.000,00",ATIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,223270.0,5.0,"R$ 5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,SEM DESCONTO
21/01/2025,230113.0,2.0,"R$ 10.000,00",ATIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
20/01/2025,237357.0,2.0,"R$ 5.000,00",ATIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
21/01/2025,212323.0,1.0,"R$ 31.311,30",ATIVO,ADRIANO,BRADESCO,THALISSON,RESOLVIDO,INFORMAÃÃES 
21/01/2025,225473.0,1.0,"R$ 5.000,00",RECEPTIVO,ADRIANO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
21/01/2025,205477.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,SEM DESCONTO
21/01/2025,207339.0,2.0,"R$ 7.500,00",RECEPTIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,217559.0,1.0,"R$5.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,APROVADO
22/01/2025,190117.0,3.0,SOLICITAR BOLETO,RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
22/01/2025,219879.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,YURI,RESOLVIDO,SEM DESCONTO
22/01/2025,203965.0,3.0,"R$ 25.000,00",RECEPTIVO,JULIO,BRADESCO,THALISSON,RESOLVIDO,APROVADO
21/01/2025,210142.0,3.0,VALORES,RECEPTIVO,JULIO,BRADESCO,THALISSON,RESOLVIDO,APROVADO
21/01/2025,215374.0,1.0,"R$ 5.000,00",RECEPTIVO,JULIO,BRADESCO,LUARA,RESOLVIDO,
21/01/2025,210982.0,1.0,valores,RECEPTIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
22/01/2025,207024.0,1.0,"R$ 3.000,00",RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
21/01/2025,178628.0,2.0,"R$ 5.600,00",RECEPTIVO,JULIO,OMNI,ANA LIDIA,RESOLVIDO,APROVADO
22/01/2025,224566.0,3.0,VALORES,RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,SEM DESCONTO
22/01/2025,215404.0,1.0,"R$ 10.000,00",RECEPTIVO,ADRIANO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
21/01/2025,136606.0,1.0,"R$ 8.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,,RESOLVIDO,
21/01/2025,207193.0,1.0,"R$ 22.000,00",RECEPTIVO,JULIO,SANTANDER,THALISSON,RESOLVIDO,APROVADO
22/01/2025,224192.0,1.0,50% Ã¡ 80%,RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
22/01/2025,210216.0,1.0,5.000 verificar quitaÃ§Ã£o parcela tbm ,RECEPTIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,APROVADO
21/01/2025,227324.0,1.0,"R$ 18.000,00",RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,APROVADO
22/01/2025,215834.0,1.0,"R$ 15.000,00",RECEPTIVO,JULIO,ITAÃ,JULIANE,RESOLVIDO,TRANSFERÃNCIA
21/01/2025,205923.0,2.0,VALORES,RECEPTIVO,JULIO,SANTANDER,YURI,RESOLVIDO,APROVADO
22/01/2025,230892.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ALINE,RESOLVIDO,SEM DESCONTO
23/01/2025,234525.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,SEM DESCONTO
22/01/2025,210651.0,2.0,"R$ 10.000,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
21/01/2025,202394.0,,VALORES,RECEPTIVO,JULIO,BRADESCO,POLIANA,RESOLVIDO,SEM DESCONTO
21/01/2025,237904.0,,"R$ 10.000,00",RECEPTIVO,REVERSÃO,SANTANDER,POLIANA,RESOLVIDO,SEM DESCONTO
22/01/2025,196872.0,2.0,"R$ 25.500,00",RECEPTIVO,JULIO,GMAC,ANA GESSICA,RESOLVIDO,AGUARDANDO COMPROVANTE
21/01/2025,198866.0,2.0,CONFIRMAR QUITAÃÃO,RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,QUITADO APROVADO
21/01/2025,169669.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,SEM DESCONTO
21/01/2025,213676.0,3.0,VALORES,RECEPTIVO,JULIO,OMNI,FELIPE,RESOLVIDO,AT DE PARCELAS
21/01/2025,228941.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
21/01/2025,205602.0,3.0,VALORES,RECEPTIVO,JULIO,SANTANDER,ANA LIDIA,RESOLVIDO,
21/01/2025,218465.0,2.0,"R$ 8.387,99",RECEPTIVO,JULIO,PANAMERICANO,JULIANE,RESOLVIDO,QUITADO EMPRESA
21/01/2025,223442.0,,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,SEM DESCONTO
21/01/2025,174654.0,,VALORES,RECEPTIVO,JULIO,RCI,FELIPE,RESOLVIDO,SEM DESCONTO
21/01/2025,223761.0,,VALORES,RECEPTIVO,JULIO,HYUNDAI,FELIPE,RESOLVIDO,SEM DESCONTO
21/01/2025,206377.0,,VALORES,RECEPTIVO,JULIO,ITAÃ,FELIPE,RESOLVIDO,SEM DESCONTO
22/01/2025,202330.0,1.0,AtualizaÃ§Ã£o de parcelas,RECEPTIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,APREENDIDO
21/01/2025,225796.0,1.0,"R$ 3.000,00",ATIVO,ADRIANO,SANTANDER,ALINE,RESOLVIDO,SEM DESCONTO
21/01/2025,226209.0,1.0,"R$ 5.000,00",RECEPTIVO,JULIO,PANAMERICANO,POLIANA,RESOLVIDO,SEM DESCONTO
22/01/2025,213249.0,1.0,"R$15.000,00",RECEPTIVO,JULIO,SANTANDER,POLIANA,RESOLVIDO,APROVADO
22/01/2025,198580.0,4.0,"R$ 5.200,00",RECEPTIVO,JULIO,OMNI,ANA LIDIA,RESOLVIDO,SEM DESCONTO
22/01/2025,221625.0,2.0,,RECEPTIVO,JULIO,HYUNDAI,JULIANE,RESOLVIDO,APROVADO
22/01/2025,206385.0,4.0,valores,RECEPTIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,APROVADO
22/01/2025,183628.0,2.0,VALORES,ATIVO,JULIO,RENNER,THALISSON,RESOLVIDO,APROVADO
22/01/2025,219398.0,1.0,VALORES,ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
22/01/2025,212204.0,1.0,VALORES,ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
22/01/2025,215395.0,3.0,VALORES,RECEPTIVO,JULIO,BRADESCO,MATHEUS,RESOLVIDO,
22/01/2025,200461.0,1.0,VALORES,RECEPTIVO,JULIO,BRADESCO,THALISSON,RESOLVIDO,SEM DESCONTO
22/01/2025,167715.0,2.0,VALORES,RECEPTIVO,JULIO,RENNER,MATHEUS,RESOLVIDO,APROVADO
22/01/2025,226517.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
22/01/2025,218229.0,3.0,VALORES,ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,APROVADO
22/01/2025,199132.0,1.0,"valores talvez 11.000,00",ATIVO,JULIO,PANAMERICANO,THALISSON,RESOLVIDO,SEM DESCONTO
22/01/2025,205235.0,1.0,VALORES,RECEPTIVO,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,APROVADO
22/01/2025,205673.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APROVADO
23/01/2025,222418.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,SANTANDER,JULIANE,RESOLVIDO,SEM DESCONTO
23/01/2025,206943.0,1.0,"R$ 8.500,00",RECEPTIVO,JULIO,BV FINANCEIRA,POLIANA,RESOLVIDO,SEM DESCONTO
23/01/2025,201334.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,PANAMERICANO,LUARA,RESOLVIDO,
23/01/2025,226636.0,1.0,"R$ 7.000,00",RECEPTIVO,JULIO,PANAMERICANO,MATHEUS,RESOLVIDO,
23/01/2025,233143.0,1.0,"R$ 2.000,00",RECEPTIVO,JULIO,ITAÃ,JULIANE,RESOLVIDO,SEM DESCONTO
22/01/2025,225930.0,1.0,"R$ 20.000,00",,JULIO,ITAÃ,ANA GESSICA,RESOLVIDO,SEM DESCONTO
22/01/2025,230768.0,,VALORES,,JULIO,ITAÃ,POLIANA,RESOLVIDO,SEM DESCONTO
22/01/2025,210444.0,1.0,"R$ 5.500,00",RECEPTIVO,JULIO,PANAMERICANO,NUNO,RESOLVIDO,AGUARDANDO BOLETO
22/01/2025,199583.0,1.0,valores,RECEPTIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APROVADO
22/01/2025,195896.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,APROVADO
22/01/2025,212568.0,1.0,VALORES,RECEPTIVO,JULIO,BV FINANCEIRA,LUARA,RESOLVIDO,
22/01/2025,190161.0,1.0,VALORES,RECEPTIVO,JULIO,PANAMERICANO,ALINE,RESOLVIDO,APROVADO
22/01/2025,239704.0,1.0,VALORES,RECEPTIVO,REVERSÃO,PANAMERICANO,ANA LIDIA,RESOLVIDO,APROVADO
22/01/2025,138887.0,1.0,valores,RECEPTIVO,REVERSÃO,PANAMERICANO,ANA LIDIA,RESOLVIDO,APROVADO
22/01/2025,213877.0,,VALORES,RECEPTIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,SEM DESCONTO
22/01/2025,218523.0,1.0,VALORES,RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,SEM DESCONTO
23/01/2025,229969.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,SEM DESCONTO
23/01/2025,198447.0,1.0,"R$ 4.000,00",RECEPTIVO,JULIO,SANTANDER,NUNO,RESOLVIDO,APROVADO
23/01/2025,206939.0,1.0,"R$ 10.000,00",RECEPTIVO,JULIO,SANTANDER,LUARA,RESOLVIDO,
23/01/2025,91276.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,MATHEUS,RESOLVIDO,CANCELADO
23/01/2025,139761.0,1.0,50% Ã 80%,ATIVO,JULIO,SANTANDER,FELIPE,RESOLVIDO,CANCELADO
23/01/2025,156515.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,CANCELADO
23/01/2025,163847.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,QUITADO EMPRESA
23/01/2025,163873.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,JULIANE,RESOLVIDO,CANCELADO
23/01/2025,165818.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,,RESOLVIDO,QUITADO EMPRESA
23/01/2025,168519.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,APREENDIDO
23/01/2025,169897.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APREENDIDO
23/01/2025,169950.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,173152.0,2.0,50% Ã 80%,ATIVO,JULIO,BRADESCO,FELIPE,RESOLVIDO,CANCELADO
23/01/2025,173818.0,1.0,50% Ã 80%,ATIVO,JULIO,ITAÃ,ANA LIDIA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,178289.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,CANCELADO
23/01/2025,179116.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,CANCELADO
23/01/2025,179569.0,1.0,50% Ã 80%,ATIVO,JULIO,OMNI,,RESOLVIDO,QUITADO EMPRESA
23/01/2025,180343.0,2.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,EM ACORDO
23/01/2025,181471.0,2.0,50% Ã 80%,ATIVO,JULIO,GMAC,ANA LIDIA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,181658.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,183816.0,4.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,FELIPE,RESOLVIDO,QUITADO EMPRESA
23/01/2025,187604.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,189770.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,QUITADO EMPRESA
23/01/2025,190351.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,190510.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,192416.0,1.0,50% Ã 80%,ATIVO,JULIO,PANAMERICANO,ANA LIDIA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,192484.0,1.0,50% Ã 80%,ATIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,193975.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,QUITADO EMPRESA
23/01/2025,194039.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA LIDIA,RESOLVIDO,APREENDIDO
23/01/2025,195711.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,FELIPE,RESOLVIDO,APREENDIDO
23/01/2025,196311.0,1.0,50% Ã 80%,ATIVO,JULIO,BV FINANCEIRA,ANA GESSICA,RESOLVIDO,QUITADO EMPRESA
23/01/2025,198088.0,1.0,50% Ã 80%,ATIVO,JULIO,ITAÃ,FELIPE,RESOLVIDO,APREENDIDO
23/01/2025,198256.0,1.0,50% Ã 80%,ATIVO,JULIO,SANTANDER,ANA GESSICA,RESOLVIDO,APREENDIDO
